ChildShuffleDungeonItems	ChildShuffleDungeonItems
Shuffles the location of spiritual stones and medallions.\n\nEnd of dungeons - Spiritual stones and medallions will be given as rewards for beating major dungeons. Link will always start with one stone or medallion.\n\nAny dungeon - Spiritual stones and medallions can be found inside any dungeon.\n\nOverworld - Spiritual stones and medallions can only be found outside of dungeons.\n\nAnywhere - Spiritual stones and medallions can appear anywhere.	打乱精灵石和徽章的位置。\n\n迷宫终点：作为通关主要迷宫的奖励，林克开局总会获得一颗精灵石或一枚徽章。\n\n任意迷宫：可位于任何迷宫内。\n\n地面区域：只能位于迷宫外。\n\n任意地点：可出现在任何地点。
Start with - You will start with Maps & Compasses from all dungeons.\n\nVanilla - Maps & Compasses will appear in their vanilla locations.\n\nOwn dungeon - Maps & Compasses can only appear in their respective dungeon.\n\nAny dungeon - Maps & Compasses can only appear inside of any dungon.\n\nOverworld - Maps & Compasses can only appear outside of dungeons.\n\nAnywhere - Maps & Compasses can appear anywhere in the world.	开局拥有：获得所有迷宫的地图和罗盘。\n\n原版：位于原版位置。\n\n所属迷宫：只能位于各自对应的迷宫。\n\n任意迷宫：可位于任何迷宫内。\n\n地面区域：只能位于迷宫外。\n\n任意地点：可出现在世界任何地方。
Start with - You will start with all Small Keys from all dungeons.\n\nVanilla - Small Keys will appear in their vanilla locations. You start with 3 keys in Spirit Temple MQ because the vanilla key layout is not beatable in logic.\n\nOwn dungeon - Small Keys can only appear in their respective dungeon. If Fire Temple is not a Master Quest dungeon, the door to the Boss Key chest will be unlocked.\n\nAny dungeon - Small Keys can only appear inside of any dungon.\n\nOverworld - Small Keys can only appear outside of dungeons.\n\nAnywhere - Small Keys can appear anywhere in the world.	开局拥有：获得所有迷宫的小钥匙。\n\n原版：位于原版位置。大师模式魂之神殿开局给予 3 把钥匙，因为原版布局在逻辑上无法通关。\n\n所属迷宫：只能位于对应迷宫。非大师模式火之神殿中，通往首领钥匙宝箱的门会解锁。\n\n任意迷宫：可位于任何迷宫内。\n\n地面区域：只能位于迷宫外。\n\n任意地点：可出现在世界任何地方。
Keyrings will replace all small keys from a particular dungeon with a single keyring that awards all keys for it's associated dungeon\n\nOff - No dungeons will have their keys replaced with keyrings.\n\nRandom - A random amount of dungeons(0-8 or 9) will have their keys replaced with keyrings.\n\nCount - A specified amount of randomly selected dungeons will have their keys replaced with keyrings.\n\nSelection - Hand select which dungeons will have their keys replaced with keyrings.\n\nSelecting key ring for dungeons will have no effect if Small Keys are set to Start With or Vanilla.\n\nIf Gerudo Fortress Carpenters is set to Normal, and Gerudo Fortress Keys is set to anything other than Vanilla, then the maximum amount of Key Rings that can be selected by Random or Count will be 9. Otherwise, the maximum amount of Key Rings will be 8.	钥匙串将某个迷宫的全部小钥匙替换为一件物品，获得时给予该迷宫的所有钥匙。\n\n关闭：不替换。\n\n随机：随机选择 0—8 或 9 个迷宫。\n\n指定数量：随机选择指定数量的迷宫。\n\n自行选择：手动选择迷宫。\n\n小钥匙设为“开局拥有”或“原版”时，此设置无效。\n\n格鲁德要塞木匠设为“普通”且要塞钥匙不设为“原版”时，随机或指定数量的上限为 9，否则为 8。
Key Ring Count: %d	钥匙串数量：%d
Gerudo Fortress	格鲁德要塞
Vanilla - Thieve's Hideout Keys will appear in their vanilla locations.\n\nAny dungeon - Thieve's Hideout Keys can only appear inside of any dungon.\n\nOverworld - Thieve's Hideout Keys can only appear outside of dungeons.\n\nAnywhere - Thieve's Hideout Keys can appear anywhere in the world.	原版：盗贼藏身处钥匙位于原版位置。\n\n任意迷宫：只能位于迷宫内。\n\n地面区域：只能位于迷宫外。\n\n任意地点：可出现在世界任何地方。
Start with - You will start with Boss keys from all dungeons.\n\nVanilla - Boss Keys will appear in their vanilla locations.\n\nOwn dungeon - Boss Keys can only appear in their respective dungeon.\n\nAny dungeon - Boss Keys can only appear inside of any dungon.\n\nOverworld - Boss Keys can only appear outside of dungeons.\n\nAnywhere - Boss Keys can appear anywhere in the world.	开局拥有：获得所有迷宫的首领钥匙。\n\n原版：位于原版位置。\n\n所属迷宫：只能位于对应迷宫。\n\n任意迷宫：可位于任何迷宫内。\n\n地面区域：只能位于迷宫外。\n\n任意地点：可出现在世界任何地方。
Vanilla - Ganon's Boss Key will appear in the vanilla location.\n\nOwn dungeon - Ganon's Boss Key can appear anywhere inside Ganon's Castle.\n\nStart with - Places Ganon's Boss Key in your starting inventory.\nAny dungeon - Ganon's Boss Key Key can only appear inside of any dungon.\n\nOverworld - Ganon's Boss Key Key can only appear outside of dungeons.\n\nAnywhere - Ganon's Boss Key Key can appear anywhere in the world.\n\nLACS - These settings put the boss key on the Light Arrow Cutscene location, from Zelda in Temple of Time as adult, with differing requirements:\n- Vanilla: Obtain the Shadow Medallion and Spirit Medallion\n- Stones: Obtain the specified amount of spiritual stones.\n- Medallions: Obtain the specified amount of medallions.\n- Dungeon rewards: Obtain the specified total sum of spiritual stones or medallions.\n- Dungeons: Complete the specified amount of dungeons. Dungeons are considered complete after stepping in to the blue warp after the boss.\n- Tokens: Obtain the specified amount of Skulltula tokens.\n\n100 GS Reward - Ganon's Boss Key will be awarded by the cursed rich man after you collect 100 Gold Skulltula Tokens.	原版：加侬首领钥匙位于原版位置。\n\n所属迷宫：可位于加侬城堡内任何地方。\n\n开局拥有：开局获得。\n\n任意迷宫：只能位于迷宫内。\n\n地面区域：只能位于迷宫外。\n\n任意地点：可出现在世界任何地方。\n\n光之箭过场：成年时期在时之神殿由塞尔达给予，条件可选：\n原版：获得暗之徽章和魂之徽章；\n精灵石、徽章或迷宫奖励：获得指定数量；\n迷宫：通关指定数量，须进入首领后的蓝色传送点；\n代币：获得指定数量的黄金骷髅蜘蛛徽章。\n\n100 枚徽章奖励：收集 100 枚黄金骷髅蜘蛛徽章后由被诅咒的富翁给予。
Standard Rewards - Greg does not change logic, Greg does not help obtain GBK, max number of rewards on slider does not change.\n\nGreg as Reward - Greg does change logic (can be part of expected path for obtaining GBK), Greg helps obtain GBK, max number of rewards on slider increases by 1 to account for Greg. \n\nGreg as Wildcard - Greg does not change logic, Greg helps obtain GBK, max number of rewards on slider does not change.	标准奖励：格雷格不影响逻辑、不帮助获得加侬首领钥匙，奖励数量上限不变。\n\n格雷格计为奖励：影响逻辑，可成为获得钥匙的必经步骤；帮助获得钥匙，奖励数量上限增加 1。\n\n格雷格作为替代：不影响逻辑，但帮助获得钥匙，奖励数量上限不变。
ChildTimeSavers	ChildTimeSavers
Cuccos to return: %d	需要找回的咕咕鸡：%d
The amount of cuccos needed to claim the reward from Anju the cucco lady	从养鸡姑娘安珠处领取奖励所需找回的咕咕鸡数量。
Big Poe Target Count: %d	大幽灵目标数量：%d
The Poe collector will give a reward for turning in this many Big Poes.	向幽灵收集者交出此数量的大幽灵后获得奖励。
The crawlspace into Hyrule Castle goes straight to Zelda, skipping the guards.	海拉鲁城堡的爬行通道直接通向塞尔达，跳过守卫潜行。
Skip Child Zelda	跳过少年塞尔达
Start with Zelda's Letter and the item Impa would normally give you and skip the sequence up until after meeting Zelda. Disables the ability to shuffle Weird Egg.	开局拥有塞尔达的信和英帕原本给予的物品，并跳过与塞尔达会面前的流程。无法同时打乱奇怪的蛋。
Epona can be summoned with Epona's Song without needing to race Ingo.	无需与英戈赛马，即可用艾波娜之歌召唤艾波娜。
The tower escape sequence between Ganondorf and Ganon will be skipped.	跳过加侬多夫与加侬战之间的城堡逃脱流程。
Once the happy mask shop is opened, all masks will be available to be borrowed.	面具店开业后即可借用所有面具。
Start with the ability to summon Pierre the scarecrow. Pulling out an ocarina in the usual locations will automatically summon him.	开局即可召唤稻草人皮埃尔。在通常的召唤地点拿出笛子即可自动召唤。
ChildItemPoolHintSettings	ChildItemPoolHintSettings
Sets how many major items appear in the item pool.\n\nPlentiful - Extra major items are added to the pool.\n\nBalanced - Original item pool.\n\nScarce - Some excess items are removed, including health upgrades.\n\nMinimal - Most excess items are removed.	设置物品池中主要物品的数量。\n\n充裕：加入额外主要物品。\n\n均衡：原始物品池。\n\n稀少：移除部分多余物品，包括生命升级。\n\n极少：移除大部分多余物品。
Sets how many items are replaced by ice traps.\n\nOff - No ice traps.\n\nNormal - Only Ice Traps from the base item pool are shuffled in.\n\nExtra - Chance to replace added junk items with additional ice traps.\n\nMayhem - All added junk items will be Ice Traps.\n\nOnslaught - All junk items will be replaced by Ice Traps, even those in the base pool.	设置被冰冻陷阱替换的物品数量。\n\n关闭：没有冰冻陷阱。\n\n普通：仅使用基础物品池中的冰冻陷阱。\n\n额外：新增杂项物品有概率变为冰冻陷阱。\n\n混乱：所有新增杂项物品均为冰冻陷阱。\n\n全面冰冻：包括基础池在内的全部杂项物品均被替换。
Allows Gossip Stones to provide hints on item locations. Hints mentioning "Way of the Hero" indicate a location that holds an item required to beat the seed.\n\nNo hints - No hints will be given at all.\n\nNeed Nothing - Hints are always available from Gossip Stones.\n\nNeed Stone of Agony - Hints are only available after obtaining the Stone of Agony.\n\nNeed Mask of Truth - Hints are only available whilst wearing the Mask of Truth.\n	让闲话石提示物品位置。“英雄之路”表示该地点有完成种子所必需的物品。\n\n无提示：不提供提示。\n\n无要求：随时可从闲话石获得提示。\n\n需要苦闷石：获得苦闷石后才可查看。\n\n需要真实面具：佩戴真实面具时才可查看。
Sets the difficulty of hints.\n\nObscure - Hints are unique for each item, but the writing may be cryptic.\nEx: Kokiri Sword > a butter knife\n\nAmbiguous - Hints are clearly written, but may refer to more than one item.\nEx: Kokiri Sword > a sword\n\nClear - Hints are clearly written and are unique for each item.\nEx: Kokiri Sword > the Kokiri Sword	设置提示的难度。\n\n隐晦：每件物品有独特提示，但表述含蓄，例如科奇里之剑称为“黄油刀”。\n\n模糊：表述清楚，但可能指多件物品，例如称为“一把剑”。\n\n明确：清楚且唯一，例如直接称为“科奇里之剑”。
Sets how many hints will be useful.\n\nUseless - Only junk hints.\n\nBalanced - Recommended hint spread.\n\nStrong - More useful hints.\n\nVery Strong - Many powerful hints.	设置有用提示的数量。\n\n无用：仅提供杂项提示。\n\n均衡：推荐分布。\n\n较强：更多有用提示。\n\n很强：大量关键提示。
Extra Hints	额外提示
This setting adds some hints at locations other than Gossip Stones.\n\nHouse of Skulltula: # - Talking to a cursed House of Skulltula resident will tell you the reward they will give you for obtaining that many tokens.	在闲话石以外的地点增加提示。\n\n骷髅蜘蛛之家：与被诅咒的住户对话，可得知收集对应数量徽章后的奖励。
Altar Text	祭坛文本
Reading the Temple of Time altar as child will tell you the locations of the Spiritual Stones.\nReading the Temple of Time altar as adult will tell you the locations of the Medallions, as well as the conditions for building the Rainbow Bridge and getting the Boss Key for Ganon's Castle.	少年阅读时之神殿祭坛可得知精灵石位置。\n成年阅读可得知徽章位置，以及彩虹桥和加侬城堡首领钥匙的获取条件。
Light Arrows	光之箭
Talking to Ganondorf in his boss room or Sheik inside Ganon's Castle (when trials are enabled) will tell you the location of the Light Arrows.If this option is enabled and Ganondorf is reachable without Light Arrows, Gossip Stones will never hint the Light Arrows.	与首领房间的加侬多夫或加侬城堡内的希克（启用试炼时）对话，可得知光之箭位置。若无需光之箭即可到达加侬多夫，启用后闲话石不会再提示光之箭。
Dampe's Diary (Hookshot)	丹培日记（钩索）
Reading the diary of Dampé the gravekeeper as adult will tell you the location of one of the Hookshots.	成年阅读守墓人丹培的日记，可得知一个钩索的位置。
Greg the Green Rupee	绿色卢比格雷格
Talking to the chest game owner after buying a key will tell you the location of Greg the Green Rupee.	购买钥匙后与宝箱游戏老板对话，可得知绿色卢比格雷格的位置。
Saria (Magic)	萨莉亚（魔力）
Talking to Saria either in person or through Saria's Song will tell you the location of a progressive magic meter.	直接与萨莉亚对话或使用萨莉亚之歌，可得知一次魔力槽升级的位置。
Frog Ocarina Game	青蛙笛子游戏
Standing near the pedestal for the frogs in Zora's River will tell you the reward for the frogs' ocarina game.	靠近卓拉河青蛙的平台时，可得知青蛙笛子游戏的奖励。
Warp Song text	传送歌曲文本
Playing a warp song will tell you where it leads. (If warp song destinations are vanilla, this is always enabled.)	演奏传送歌曲时提示目的地。目的地为原版时，此项始终启用。
Scrub Item text	德库商人物品文本
Business scrubs will reveal the identity of what they're selling.	德库商人会告知所售物品的真实内容。
House of Skulltula: 10	骷髅蜘蛛之家：10
House of Skulltula: 20	骷髅蜘蛛之家：20
House of Skulltula: 30	骷髅蜘蛛之家：30
House of Skulltula: 40	骷髅蜘蛛之家：40
House of Skulltula: 50	骷髅蜘蛛之家：50
ChildAdditionalFeatures	ChildAdditionalFeatures
Full Wallets	满钱包
Start with a full wallet. All wallet upgrades come filled with rupees.	开局钱包装满卢比，所有钱包升级也会装满。
Bombchus are properly considered in logic.\n\nThe first Bombchu pack will always be 20, and subsequent packs will be 5 or 10 based on how many you have.\nOnce found, they can be replenished at the Bombchu shop.\n\nBombchu Bowling is opened by obtaining Bombchus.	将炸弹鼠纳入逻辑判断。\n\n第一包始终为 20 个，后续根据持有量为 5 或 10 个。找到后可在炸弹鼠商店补充。\n\n获得炸弹鼠后开放炸弹鼠保龄球。
Once you obtain bombchus for the first time, refills can be found in bushes and other places where bomb drops can normally spawn.	首次获得炸弹鼠后，草丛等通常掉落炸弹的地点也可能掉落炸弹鼠补充。
Ice Arrows act like Blue Fire, making them able to melt red ice. Item placement logic will respect this option, so it might be required to use this to progress.	冰之箭具有蓝色火焰效果，可融化红冰。物品放置逻辑会考虑此设置，推进流程可能需要使用。
Light Arrows can be used to light up the sun switches instead of using the Mirror Shield. Item placement logic will respect this option, so it might be required to use this to progress.	光之箭可代替镜盾激活太阳开关。物品放置逻辑会考虑此设置，推进流程可能需要使用。
Locations	地点
ChildIncludedLocations	ChildIncludedLocations
ChildExcludedLocations	ChildExcludedLocations
Tricks/Glitches	技巧与漏洞
Logic Rules	逻辑规则
Glitchless - No glitches are required, but may require some minor tricks. Additional tricks may be enabled and disabled below.\n\nNo logic - Item placement is completely random. MAY BE IMPOSSIBLE TO BEAT.\n\nVanilla - Places all items and dungeon rewards in their vanilla locations.	无漏洞：不要求利用漏洞，但可能需要简单技巧，可在下方调整额外技巧。\n\n无逻辑：物品完全随机放置，可能无法通关。\n\n原版：所有物品与迷宫奖励位于原版位置。
When this options is enabled, the randomizer will guarantee that every item is obtainable and every location is reachable. When disabled, only required items and locations to beat the game will be guaranteed reachable.	启用时保证所有物品可获取、所有地点可到达。关闭时只保证通关所需的物品与地点可到达。
The cutscenes of the Poes in Forest Temple and Darunia in Fire Temple will not be skipped. These cutscenes are only useful for glitched gameplay and can be safely skipped otherwise.	保留森林神殿幽灵和火之神殿达鲁尼亚的过场。这些过场仅对利用漏洞的玩法有用，其他情况下可安全跳过。
Disable All	全部禁用
Enable All	全部启用
Collapse All	全部折叠
Open All	全部展开
Enable Visible	启用可见项目
ChildTricksDisabled	ChildTricksDisabled
Disable Visible	禁用可见项目
ChildTricksEnabled	ChildTricksEnabled
ChildTrickAreas	ChildTrickAreas
Requires Logic Turned On.	需要启用逻辑。
Starting Inventory	初始物品
ChildStartingEquipment	ChildStartingEquipment
ChildStartingItems	ChildStartingItems
Gold Skulltula Tokens: %d	黄金骷髅蜘蛛徽章：%d
ChildStartingSongs	ChildStartingSongs
Warp Songs	传送歌曲
Waiting for file load...	等待存档加载……
Show Hidden Items	显示隐藏物品
Expand All	全部展开
Clear the search field	清空搜索框
(%d/%d) - MQ	（%d/%d）- 大师模式
(%d/%d) - Vanilla	（%d/%d）- 原版
Check Tracker Settings	地点追踪器设置
Window Type	窗口类型
Only enable while paused	仅在暂停时启用
Display Mode	显示模式
Combo Button 1	组合按键 1
Combo Button 2	组合按键 2
Vanilla/MQ Dungeon Spoilers	原版／大师模式迷宫剧透
If enabled, Vanilla/MQ dungeons will show on the tracker immediately. Otherwise, Vanilla/MQ dungeon locations must be unlocked.	启用后立即显示各迷宫的原版／大师模式类型；否则需要先发现对应迷宫。
Hide right-side shop item checks	隐藏商店右侧物品地点
If enabled, will prevent the tracker from displaying slots 1-4 in all shops.	启用后不显示所有商店的第 1—4 个货位。
Always show gold skulltulas	始终显示黄金骷髅蜘蛛
If enabled, will show GS locations in the tracker regardless of tokensanity settings.	无论徽章打乱设置如何，都在追踪器中显示黄金骷髅蜘蛛地点。
Filter Empty Areas	过滤空区域
If enabled, will hide area headers that have no locations matching filter	隐藏没有符合筛选条件地点的区域标题。
Tracker Settings	追踪器设置
The entrance tracker will only track shuffled entrances	入口追踪器只追踪已打乱的入口。
Sort By	排序依据
To	前往
Sort entrances by the original source entrance	按原始入口排序。
From	来自
Sort entrances by the overrided destination	按替换后的目的地排序。
List Items	列表项目
Auto scroll	自动滚动
Automatically scroll to the first aviable entrance in the current scene	自动滚动到当前场景中第一个可用入口。
Highlight previous	高亮来处
Highlight the previous entrance that Link came from	高亮林克刚经过的入口。
Highlight available	高亮可用入口
Highlight available entrances in the current scene	高亮当前场景中的可用入口。
Hide undiscovered	隐藏未发现入口
Collapse undiscovered entrances towards the bottom of each group	将未发现的入口折叠到各分组底部。
Hide reverse	隐藏反向入口
Hide reverse entrance transitions when Decouple Entrances is off	未启用入口分离时，隐藏反向的入口转换。
Group By	分组依据
Area	区域
Group entrances by their area	按所在区域分组。
Group entrances by their entrance type	按入口类型分组。
Spoiler Reveal	显示剧透
Show "To"	显示“前往”
Reveal the "To" entrance for undiscovered entrances	显示未发现入口的“前往”位置。
Show "From"	显示“来自”
Reveal the "From" entrance for undiscovered entrances	显示未发现入口的“来自”位置。
Legend	图例
Collapse all entrance groups	折叠全部入口分组。
Expand all entrance groups	展开全部入口分组。
ChildEntranceTrackerLocations	ChildEntranceTrackerLocations
%s to %s%s->	%s 前往 %s%s->
%s from %s	%s 来自 %s
%d Undiscovered	%d 个未发现
Item Tracker Settings	物品追踪器设置
BG Color	背景颜色
Icon size : %dpx	图标大小：%d 像素
Icon margins : %dpx	图标边距：%d 像素
Text size : %dpx	文字大小：%d 像素
Ammo/Capacity Tracking	弹药／容量追踪
Customize what the numbers under each item are tracking.\n\nNote: items without capacity upgrades will track ammo even in capacity mode	自定义各物品下方数字所追踪的内容。\n\n没有容量升级的物品，即使在容量模式下也会追踪弹药。
Align count to left side	计数靠左对齐
Key Count Tracking	钥匙数量追踪
Customize what numbers are shown for key tracking.	自定义钥匙追踪显示的数字。
Triforce Piece Count Tracking	三角力量碎片数量追踪
Customize what numbers are shown for triforce piece tracking.	自定义三角力量碎片追踪显示的数字。
Misc	杂项
Dungeon Rewards	迷宫奖励
Circle display	环形显示
Songs	歌曲
Horizontal display	横向显示
Maps and compasses	地图与罗盘
Greg	格雷格
Personal notes	个人笔记
Show Hookshot Identifiers	显示钩索标记
Shows an 'H' or an 'L' to more easiely distinguish between Hookshot and Longshot.	使用 H 或 L 标记，方便区分钩索和长钩索。
Advanced Resolution Settings	高级分辨率设置
Original Settings	原始设置
Internal Resolution: %.1f%%	内部分辨率：%.1f%%
Multiplies your output resolution by the value entered.	将输出分辨率乘以输入值。
MSAA: %d	多重采样抗锯齿：%d
Activates multi-sample anti-aliasing when above 1x, up to 8x for 8 samples for every pixel.\n\n 	高于 1 倍时启用多重采样抗锯齿，最高为 8 倍，即每像素采样 8 次。\n\n
Enable advanced settings.	启用高级设置。
Click to disable	点击禁用
Viewport dimensions: %d x %d	视口尺寸：%d x %d
Internal resolution: %d x %d	内部分辨率：%d x %d
Force aspect ratio:	强制宽高比：
Aspect ratio: %.2f:1	宽高比：%.2f:1
disabledTooltipText	disabledTooltipText
Set fixed vertical resolution (disables Resolution slider)	设置固定垂直分辨率（禁用分辨率滑块）
Override the resolution scale slider and use the settings below, irrespective of window size.	覆盖分辨率缩放滑块，使用下方设置，不受窗口尺寸影响。
Pixel Count Presets	像素数量预设
Horiz. Pixel Count	水平像素数
Click to resolve	点击解决
Vertical Pixel Count	垂直像素数
Integer Scaling Settings	整数缩放设置
Pixel-perfect Mode	像素精确模式
Don't scale image to fill window.	不将画面缩放至填满窗口。
Integer scale factor: %d	整数缩放倍数：%d
Integer scales the image. Only available in pixel-perfect mode.	按整数倍缩放画面，仅在像素精确模式下可用。
Automatically scale image to fit viewport	自动缩放以适应视口
Automatically sets scale factor to fit window. Only available in pixel-perfect mode.	自动设置缩放倍数以适应窗口，仅在像素精确模式下可用。
Additional Settings	其他设置
Disable aspect correction and stretch the output image.\n(Might be useful for 4:3 televisions!)\nNot available in Pixel Perfect Mode.	禁用宽高比校正并拉伸画面。\n可能适合 4:3 电视。\n像素精确模式下不可用。
Click to reenable aspect correction.	点击重新启用宽高比校正。
Show a horizontal resolution field, instead of aspect ratio.	显示水平分辨率输入框，代替宽高比。
Prevent integer scaling from exceeding screen bounds.\n(Makes screen bounds take priority over specified factor.)	避免整数缩放超出屏幕边界。\n屏幕边界优先于指定倍数。
Prevents integer scaling factor from exceeding screen bounds.\n\nEnabled: Will clamp the scaling factor and display a gentle warning in the resolution editor.\nDisabled: Will allow scaling to exceed screen bounds, for users who want to crop overscan.\n\n 	限制整数缩放倍数，避免超出屏幕边界。\n\n启用：限制倍数，并在分辨率编辑器中显示提示。\n禁用：允许超出边界，适合需要裁掉过扫描区域的用户。
Click to reset a console variable that may be causing this.	点击重置可能导致此问题的控制台变量。
Controller for port %d disconnected.\nPress any button or move any axis\non an unused controller for port %d.	端口 %d 的控制器已断开。\n请在未使用的控制器上按任意键\n或移动任意摇杆，将其分配给端口 %d。
Controller(s) disconnected.	控制器已断开。
Controller Disconnected	控制器断开
Set Controller	设置控制器
Press any button or move any axis\non the controller for port %d	请在端口 %d 的控制器上\n按任意键或移动任意摇杆。
AC_Child	AC_Child
Context Menu	上下文菜单
Copy Text	复制文本
ScrollingRegion	ScrollingRegion
Submit	提交
Overlays Text Font	叠加文字字体
GameOverlay	GameOverlay
dlist: %p	dlist: %p
BreakPoint: %s	断点：%s
Disp Stack	显示栈
Tiles	纹理块
%s: %dx%d; type=%s	%s: %dx%d; type=%s
%dx%d; type=%s	%dx%d; type=%s
Loaded Textures	已加载纹理
Texture To Load	待加载纹理
GFX Debugger	图形调试器
Debug	调试
Resume Game	继续游戏
Main - Deck	主界面 - Deck
Main Game	主游戏
Axis Threshold	轴阈值
Reorder controllers	调整控制器顺序
Debug Stats	调试统计
Platform: Windows	平台：Windows
Platform: iOS	平台：iOS
Platform: macOS	平台：macOS
Platform: Nintendo Switch	平台：Nintendo Switch
Platform: Linux	平台：Linux
Platform: Unknown	平台：未知
Status: %.3f ms/frame (%.1f FPS)	状态：%.3f 毫秒／帧（%.1f FPS）
